time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1786248561999344000,62.78834423828125,38.614632355980575,0.6891700476941629,165.10605429919383,35.29990722822805,2.3409583447501063,315.7151660477362,14.245954644673676,13.022079992260451,139.48480483995075,0.31086827280174895
1786248562999302100,63.78830224609375,38.92101603001356,1.1485944781555093,180,35.299897395516,2.6473420187830925,176.9508590276998,14.245954542308587,11.248120014069126,139.48480786556036,0.4710278721650846
1786248563999262200,64.78826220703125,39.01753210090101,1.1324636309647202,-1,35.29990084769904,2.743858089670539,-1,14.245954590575272,10.343938695457425,139.48481107372248,0.09336498744431723
1786248564999224000,65.78822412109375,39.01351806893945,0.6890900981187662,180,35.29990093971957,2.7398440577089787,151.980662213071,14.24595459057527,11.689989842235518,139.4848112459772,0
1786248565999188500,66.7881884765625,39.01351806893945,0.6890900981187662,180,35.29990093971957,2.7398440577089787,151.980662213071,14.24595459057527,12.552578071997612,139.4848112459772,0
1786248566999155500,67.78815551757812,39.01351806893945,0.7185619110417696,-1,35.29990093971957,2.7398440577089787,-1,14.24595459057527,13.766492056678398,139.4848112459772,0
1786248567999122200,68.7881220703125,39.01351806893945,0.7000552260993852,180,35.29990093971957,2.7398440577089787,120.69267790944292,14.245954590575272,14.24451533347043,139.4848112459772,0
1786248568999091000,69.78809106445313,39.01351806893945,0.7000552260993852,180,35.29990093971957,2.7398440577089787,120.69267790944292,14.24595459057527,14.546315161609115,139.4848112459772,0
1786248569999061200,70.78806127929687,39.01351806893945,0.7000552260993852,180,35.29990093971957,2.7398440577089787,120.69267790944292,14.24595459057527,14.801402420983068,139.4848112459772,0
1786248570999032800,71.78803271484375,39.19314238149673,0.872321033793375,180,35.29989341828057,2.9194683702662587,14.023844780697083,13.651349760771577,12.945234161420647,139.48482158121456,0.36128634102984586
1786248571999005700,72.78800561523437,40.04394281283021,1.0370518192837344,146.78006631126036,35.29988902241588,3.770268801599741,243.4897701333034,13.65142347691764,11.121329210286836,139.48481284211363,0.5677316852091934
1786248572998980400,73.78798046875,39.832489668391645,0.7185619110417696,-1,35.29989070454085,3.558815657161176,-1,13.51289413700608,9.882974482189244,139.48481489445723,0.1396480538855756
1786248573998955800,74.78795581054688,39.843998913653195,0.7516508800240093,-1,35.299894149309516,3.570324902422726,-1,14.24595459057527,10.651707502221479,139.48481296400814,0.13305235538072008
1786248574998932500,75.78793237304687,39.83315860014409,1.0008543274424058,-1,35.29989764788374,3.5594845889136195,-1,14.24595459057527,10.123312720866462,139.4848135074864,0.04552077185416095
1786248575998908200,76.787908203125,39.83553812187165,0.7185619110417696,-1,35.29989761753029,3.5618641106411815,-1,14.24595459057527,11.204493986870103,139.48481352962,0
1786248576998886700,77.78788671875,39.83553812187165,0.7185619110417696,-1,35.29989761753029,3.5618641106411815,-1,14.245954590575272,11.609814729994415,139.48481352962,0
1786248577998865700,78.78786572265625,39.83553812187165,0.7185619110417696,-1,35.29989761753029,3.5618641106411815,-1,14.245954590575272,12.310290795957952,139.48481352962,0
1786248578998844700,79.7878447265625,39.83553812187165,0.7185619110417696,-1,35.29989761753029,3.5618641106411815,-1,14.24595459057527,12.910593282200871,139.48481352962,0
1786248579998825000,80.78782495117187,39.83553812187165,0.7121223768157523,180,35.29989761753029,3.5618641106411815,178.08325161440288,14.245954590575272,13.605966160126616,139.48481352962,0
1786248580998806300,81.78780615234375,39.83553812187165,0.7089342866331523,180,35.29989761753029,3.5618641106411815,355.0127156713098,14.245954590575272,14.356240909602185,139.48481352962,0
1786248581998787800,82.78778784179687,39.83553812187165,0.6544537352893566,180,35.29989695084321,3.5618641106411815,318.4545790622193,10.076828044263912,14.847961301179735,139.48481336703296,0
1786248582998769700,83.78776977539063,39.83553812187165,0.7185619110417696,-1,35.299896951545264,3.5618641106411815,-1,10.0744639830992,15.237870585658827,139.48481336720417,0
1786248583998753000,84.7877529296875,39.83553812187165,0.7185619110417696,-1,35.299896951545435,3.5618641106411815,-1,10.07446800387954,15.56596170658768,139.4848133672042,0
1786248584998736400,85.787736328125,39.83553812187165,0.6792214431704136,180,35.2998969515456,3.5618641106411815,141.745529629269,10.07447205477291,15.811738760630714,139.48481336720423,0
1786248585998720300,86.78772021484374,39.83553812187165,0.6792214431704136,180,35.2998969523002,3.5618641106411815,141.745529629269,10.069934132453444,16.023525750260212,139.48481336738823,0
1786248586998703900,87.78770385742187,39.83553812187165,0.6792214431704136,180,35.29989695305669,3.5618641106411815,141.745529629269,10.088261168907028,16.047873800974603,139.4848133675727,0
1786248587998689300,88.78768920898438,39.83553812187165,0.6792214431704136,180,35.29989695381216,3.5618641106411815,141.745529629269,10.087147929359611,16.20164239234124,139.48481336775694,0
1786248588998674400,89.78767431640625,39.83553812187165,0.7185619110417696,-1,35.2998969545693,3.5618641106411815,-1,10.10407016567588,15.833271380966089,139.48481336794157,0
1786248589998659800,90.78765991210938,39.58761155512184,1.152358530370064,-1,35.299898615898776,3.3139375438913703,-1,10.104074129517569,13.668333048629956,139.48481768254638,0.11643367147268378
1786248590998645800,91.78764575195312,39.580266582779586,0.7185619110417696,-1,35.29989841727979,3.3065925715491176,-1,10.104078123775588,12.93782492239599,139.48481759744587,0
1786248591998631400,92.78763134765624,39.580266582779586,0.7185619110417696,-1,35.299898422466974,3.3065925715491176,-1,10.091665398571276,14.524381028910799,139.48481760812547,0
1786248592998618600,93.78761865234375,39.580266582779586,0.7185619110417696,-1,35.29989842246749,3.3065925715491176,-1,10.1046949371304,14.959915927701157,139.48481760812655,0
1786248593998605300,94.78760522460938,39.580266582779586,0.7185619110417696,-1,35.299898422468026,3.3065925715491176,-1,10.104698912591104,15.298362093482504,139.48481760812763,0
1786248594998592800,95.7875927734375,39.580266582779586,0.6406789282534404,180,35.299898422468544,3.3065925715491176,349.80115441370003,10.104702878613113,15.533323341086273,139.48481760812868,0
1786248595998580000,96.787580078125,39.580266582779586,0.7185619110417696,-1,35.29989842460154,3.3065925715491176,-1,10.099926735808978,15.614437179140516,139.4848176125202,0
1786248596998567700,97.78756762695312,39.580266582779586,0.7185619110417696,-1,35.29989842460206,3.3065925715491176,-1,10.099930727690287,15.826334912315717,139.48481761252128,0
1786248597998555100,98.78755517578125,39.580266582779586,0.7185619110417696,-1,35.29989842460258,3.3065925715491176,-1,10.099934701619963,15.99223753745666,139.48481761252236,0
1786248598998542800,99.78754296875,39.580266582779586,0.7185619110417696,-1,35.29989842460311,3.3065925715491176,-1,10.099938678917914,16.315468936038204,139.48481761252341,0
1786248599998531300,100.78753125,39.580266582779586,0.7185619110417696,-1,35.29989842460362,3.3065925715491176,-1,10.099942661156625,16.174530627452675,139.48481761252447,0
1786248600998519600,101.78751953125,39.580266582779586,0.7185619110417696,-1,35.299898424604145,3.3065925715491176,-1,10.099946574443791,16.175308230810362,139.48481761252555,0
1786248601998508000,102.78750805664062,39.580266582779586,0.7185619110417696,-1,35.29989842460467,3.3065925715491176,-1,10.099950529723742,16.1367820023571,139.48481761252663,0
1786248602998498000,103.787498046875,39.580266582779586,0.7185619110417696,-1,35.29989842460519,3.3065925715491176,-1,10.099954513408525,16.205762902956522,139.48481761252773,0
1786248603998486500,104.78748657226562,39.580266582779586,0.7185619110417696,-1,35.299898424605715,3.3065925715491176,-1,10.099958513710218,16.30399646032983,139.48481761252881,0
1786248604998474800,105.78747485351562,39.580266582779586,0.7185619110417696,-1,35.29989842460623,3.3065925715491176,-1,10.099962504377034,16.36448118263492,139.4848176125299,0
1786248605998464500,106.78746459960938,39.580266582779586,0.7185619110417696,-1,35.29989842460675,3.3065925715491176,-1,10.099966496547783,16.52942047183926,139.48481761253095,0
1786248606998453500,107.78745361328124,39.580266582779586,0.7185619110417696,-1,35.299898424607264,3.3065925715491176,-1,10.099970524367869,16.561440209107232,139.48481761253203,0
1786248607998443300,108.787443359375,39.580266582779586,0.7185619110417696,-1,35.29989842460778,3.3065925715491176,-1,10.099974516809882,16.6488109592057,139.48481761253308,0
1786248608998433000,109.78743310546875,39.580266582779586,0.7185619110417696,-1,35.2998984246083,3.3065925715491176,-1,10.099978511586045,17.031113815989762,139.48481761253413,0
1786248609998422500,110.78742260742187,39.580266582779586,0.7185619110417696,-1,35.29989842460883,3.3065925715491176,-1,10.099982534159118,16.892364703714552,139.4848176125352,0
1786248610998412800,111.78741284179688,39.580266582779586,0.7185619110417696,-1,35.29989842460935,3.3065925715491176,-1,10.099986486694267,17.027630800416276,139.48481761253626,0
1786248611998402600,112.78740258789063,39.580266582779586,0.7185619110417696,-1,35.299898424609864,3.3065925715491176,-1,10.099990496677075,17.036396320667723,139.48481761253737,0
1786248612998392800,113.78739282226563,39.580266582779586,0.7185619110417696,-1,35.299898424610404,3.3065925715491176,-1,10.099994474902457,17.178200373720912,139.48481761253845,0
1786248613998382000,114.78738208007813,39.580266582779586,0.7185619110417696,-1,35.29989842461093,3.3065925715491176,-1,10.099998440431401,17.2289229361596,139.48481761253953,0
1786248614998373000,115.787373046875,39.580266582779586,0.7185619110417696,-1,35.299898424611456,3.3065925715491176,-1,10.10000243439516,17.11901437726125,139.4848176125406,0
1786248615998362600,116.78736254882813,39.580266582779586,0.595266243147838,180,35.299898424611975,3.3065925715491176,17.229731277825355,10.100006363211698,17.173068669812587,139.48481761254166,0
1786248616998353000,117.78735278320312,39.580266582779586,0.7185619110417696,-1,35.299898426457105,3.3065925715491176,-1,10.11413997642569,16.90181981776288,139.4848176163405,0
1786248617998343400,118.78734350585937,39.580266582779586,0.7185619110417696,-1,35.29989842645764,3.3065925715491176,-1,10.114143890554754,16.450391216092676,139.48481761634162,0
1786248618998334200,119.78733422851562,39.580266582779586,0.7185619110417696,-1,35.29989842645816,3.3065925715491176,-1,10.114147836058958,15.996383992192499,139.4848176163427,0
1786248619998324500,120.78732446289062,39.580266582779586,0.7185619110417696,-1,35.299898426458675,3.3065925715491176,-1,10.114151830950949,15.799972763993459,139.48481761634378,0
1786248620998315000,121.78731494140625,39.580266582779586,0.7185619110417696,-1,35.29989842645921,3.3065925715491176,-1,10.114155788149949,15.601150827663774,139.48481761634488,0
1786248621998305000,122.78730493164062,39.580266582779586,0.48987133305295816,180,35.29989842645973,3.3065925715491176,60.07452365835184,10.114159725721013,15.57538917719106,139.48481761634596,0
1786248622998295800,123.7872958984375,39.580266582779586,0.48987133305295816,180,35.299898427708435,3.3065925715491176,60.07452365835184,10.1121148904775,15.454229281818664,139.48481761891685,0
1786248623998286300,124.78728637695312,39.580266582779586,0.7185619110417696,-1,35.29989842895591,3.3065925715491176,-1,10.110163963489097,15.452624724207407,139.48481762148518,0
1786248624998276900,125.78727685546875,39.580266582779586,0.40132490396609344,180,35.29989842895643,3.3065925715491176,40.22018147814014,10.11016792072753,15.286037185300511,139.48481762148626,0
1786248625998267600,126.787267578125,39.580266582779586,0.7185619110417696,-1,35.29989842979383,3.3065925715491176,-1,10.112018522948013,15.149206248027586,139.48481762321035,0
1786248626998259000,127.78725903320313,39.580266582779586,0.7185619110417696,-1,35.299898429794354,3.3065925715491176,-1,10.11202251158664,15.10800255836699,139.48481762321143,0
1786248627998249500,128.78724951171876,39.580266582779586,0.7185619110417696,-1,35.29989842979489,3.3065925715491176,-1,10.112026495888145,15.027183384071488,139.4848176232125,0
1786248628998239700,129.78723974609375,39.580266582779586,0.7113339092408548,180,35.29989842979541,3.3065925715491176,345.57700135317344,10.11203045100732,14.7961258375847,139.48481762321356,0
1786248629998231300,130.78723120117186,39.580266582779586,0.7185619110417696,-1,35.29989843243123,3.3065925715491176,-1,10.132284583101244,14.683990179834696,139.48481762864031,0
1786248630997389800,131.78638989257811,39.580266582779586,0.5183520763149383,180,35.299898432431746,3.3065925715491176,269.68615417873656,10.132288539685458,14.719980954070014,139.48481762864137,0
1786248631997436200,132.78643627929688,39.580266582779586,0.5183520763149383,180,35.29989843383417,3.3065925715491176,269.68615417873656,10.14293579022373,14.801330929924628,139.48481763152876,0
1786248632997499000,133.78649877929686,39.580266582779586,0.5605437791018302,180,35.29989843523862,3.3065925715491176,29.66793388481716,10.153526499116198,14.688882022566712,139.48481763442032,0
1786248633997564200,134.78656420898437,39.580266582779586,0.5605437791018302,180,35.29989843687894,3.3065925715491176,29.66793388481716,10.151776935679102,14.547527025493075,139.48481763779748,0
1786248634997633500,135.78663354492187,39.580266582779586,0.5605437791018302,180,35.29989843852204,3.3065925715491176,29.66793388481716,10.164325772368777,14.80133202077747,139.48481764118034,0
1786248635997711400,136.78671142578125,39.580266582779586,0.7185619110417696,-1,35.29989844016621,3.3065925715491176,-1,10.17159217205661,14.740980249225856,139.48481764456542,0
1786248636997780000,137.78678002929686,39.580266582779586,0.7185619110417696,-1,35.29989844016673,3.3065925715491176,-1,10.171596142290774,15.022008127929363,139.48481764456653,0
1786248637997858000,138.78685815429688,39.580266582779586,0.7185619110417696,-1,35.299898440167254,3.3065925715491176,-1,10.171600124167473,15.174851643095646,139.48481764456764,0
1786248638997938200,139.78693823242187,39.580266582779586,0.7185619110417696,-1,35.29989844016778,3.3065925715491176,-1,10.171604059339435,15.278465661860265,139.48481764456872,0
1786248639998012400,140.78701245117188,39.580266582779586,0.7185619110417696,-1,35.29989844016829,3.3065925715491176,-1,10.171608029990924,15.533559686179682,139.4848176445698,0
1786248640998084900,141.7870849609375,39.580266582779586,0.7185619110417696,-1,35.29989844016883,3.3065925715491176,-1,10.171611997294915,15.889641038497318,139.48481764457088,0
1786248641998162700,142.78716259765625,39.580266582779586,0.7185619110417696,-1,35.29989844016936,3.3065925715491176,-1,10.17161595791187,16.040451759754266,139.48481764457196,0
1786248642998230800,143.78723071289062,39.580266582779586,0.7185619110417696,-1,35.29989844016988,3.3065925715491176,-1,10.171619871124177,16.27987132257071,139.48481764457304,0
1786248643998298600,144.78729858398438,39.580266582779586,0.6674707906692887,180,35.29989844017041,3.3065925715491176,152.10562073949913,10.171623806054281,16.610212427191918,139.4848176445741,0
1786248644998367700,145.78736767578124,39.580266582779586,0.7185619110417696,-1,35.29989844249612,3.3065925715491176,-1,10.166770653418729,16.53905164696155,139.48481764936236,0
1786248645998432500,146.7874326171875,39.580266582779586,0.7185619110417696,-1,35.29989846413528,3.3065925715491176,-1,10.16669363977896,16.170789941188914,139.48481762821714,0
1786248646998492700,147.78749267578124,39.580266582779586,0.7185619110417696,-1,35.299898464135794,3.3065925715491176,-1,10.166697548517686,15.809332156549562,139.48481762821825,0
1786248647998549000,148.78754907226562,39.580266582779586,0.7185619110417696,-1,35.29989846413631,3.3065925715491176,-1,10.166701513248395,15.881941330847553,139.48481762821933,0
1786248648998602500,149.7876025390625,39.580266582779586,0.48384593665209924,180,35.299898464136824,3.3065925715491176,30.443993179003616,10.166705467898238,15.906884945479588,139.48481762822044,0
1786248649998651400,150.7876513671875,39.580266582779586,0.7185619110417696,-1,35.29989846534832,3.3065925715491176,-1,10.175956229718782,15.76230852568114,139.48481763075335,0
1786248650998696700,151.78769677734374,39.580266582779586,0.7185619110417696,-1,35.299898465348825,3.3065925715491176,-1,10.175960094791627,15.78572772674163,139.4848176307544,0
1786248651998740200,152.787740234375,39.580266582779586,0.7185619110417696,-1,35.299898463585755,3.3065925715491176,-1,10.175959136693358,15.727330948147518,139.48481763182275,0
1786248652998780700,153.78778076171875,39.580266582779586,0.7185619110417696,-1,35.29989846358628,3.3065925715491176,-1,10.175963070130354,15.538796914637919,139.48481763182383,0
1786248653998818300,154.787818359375,39.580266582779586,0.7185619110417696,-1,35.29989846358679,3.3065925715491176,-1,10.175966968044786,15.430331252310376,139.4848176318249,0
1786248654998853000,155.78785302734374,39.580266582779586,0.7185619110417696,-1,35.29989846358732,3.3065925715491176,-1,10.175970886245079,15.501393185379216,139.484817631826,0
1786248655998886400,156.78788647460937,39.580266582779586,0.7185619110417696,-1,35.29989846358782,3.3065925715491176,-1,10.17597480361314,15.24257229888128,139.48481763182704,0
1786248656998917400,157.78791748046876,39.580266582779586,0.7185619110417696,-1,35.29989846358835,3.3065925715491176,-1,10.175978706993611,15.14596134483753,139.48481763182818,0
1786248657998946300,158.7879462890625,39.05299431178719,0.4940301606229854,171.10086678531744,35.29990134790352,2.7793203005567193,61.606364367273464,10.175982651203972,14.783394272432703,139.48481850612737,0.2035782123759654
1786248658998973400,159.78797338867187,39.12001259252429,0.7185619110417696,-1,35.29990112212497,2.8463385812938213,-1,10.173530203051158,12.220261561191611,139.48481642862976,0
