time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1786078557008303400,22.108303466796876,42.705322282388806,1.1515749764251828,-1,35.29953828671609,6.866546647623181,-1,4.161465826394363,4.029364438188564,139.48432834870977,0.17000000178813934
1786078558007714800,23.10771484375,42.64306642394513,1.3975424859373686,-1,35.299537153355544,6.804290789179504,-1,4.172461380620553,4.029364438188564,139.48432735944286,0
1786078559007164000,24.107163818359375,42.65972902160138,0.3080157138848601,-1,35.29953754643584,6.820953386835754,-1,4.109383219964316,4.029364438188564,139.4843284257054,0
1786078560006644200,25.106644287109376,42.55920411925763,0.6708204199059444,-1,35.29953934721222,6.720428484492004,-1,4.748651530191761,4.029364438188565,139.48433102121527,0
1786078561006160400,26.106160400390625,42.55920411925763,1.3304605105867928,-1,35.29953934721222,6.720428484492004,-1,4.748651530191761,4.029364438188556,139.48433102121527,0
1786078562005701600,27.10570166015625,42.55920411925763,1.3304605105867928,-1,35.29953934721222,6.720428484492004,-1,4.748651530191761,4.029364438188544,139.48433102121527,0
1786078563005270000,28.10527001953125,42.55920411925763,0.3080157138848601,-1,35.29953934721222,6.720428484492004,-1,4.748651530191761,4.029364438188545,139.48433102121527,0
1786078564004867000,29.1048671875,42.55920411925763,0.3080157138848601,-1,35.29953934721222,6.720428484492004,-1,4.748651530191762,4.029364438188542,139.48433102121527,0
1786078565004488000,30.104488037109373,42.55920411925763,0.3080157138848601,-1,35.29953934721222,6.720428484492004,-1,4.748651530191761,4.029364438188538,139.48433102121527,0
1786078566004130600,31.104130615234375,42.55920411925763,1.3640014982620807,-1,35.29953657151218,6.720428484492004,-1,4.514346265586853,4.029364438188536,139.4843282353185,0
1786078567003795200,32.10379516601562,42.55920411925763,0.3080157138848601,-1,35.299536571523305,6.720428484492004,-1,4.514348888782061,4.029364438188536,139.48432823532966,0
1786078568003479600,33.1034794921875,42.55920411925763,0.3080157138848601,-1,35.29953657153443,6.720428484492004,-1,4.514351535566593,4.029364438188536,139.48432823534083,0
1786078569003184400,34.10318432617188,42.55920411925763,0.3080157138848601,-1,35.29953695677569,6.720428484492004,-1,4.189387876566464,12.294726930261138,139.4843286219973,0
1786078570002905000,35.10290502929688,42.55920411925763,0.3080157138848601,-1,35.299537222212166,6.720428484492004,-1,3.9499603653641993,13.07482968087994,139.48432888840887,0
1786078571002643700,36.102643798828126,42.55920411925763,0.3080157138848601,-1,35.29953738517025,6.720428484492004,-1,3.7954988541153347,15.427259677481203,139.48432905196557,0
1786078572002397200,37.102397216796874,42.55920411925763,0.3080157138848601,-1,35.29953742754813,6.720428484492004,-1,3.7672852776174186,14.1736413050971,139.48432887842185,0
1786078573002164700,38.102164794921876,42.55920411925763,0.3080157138848601,-1,35.29953742754821,6.720428484492004,-1,3.7672976508633687,14.304259261042313,139.4843288784222,0
1786078574001945900,39.10194580078125,42.55920411925763,0.3080157138848601,-1,35.29953744090474,6.720428484492004,-1,3.754182675079182,13.730509872719612,139.48432889333122,0
1786078575001740300,40.101740234375,42.55920411925763,0.3080157138848601,-1,35.299537583358635,6.720428484492004,-1,3.611202299897904,15.107150276004598,139.484329052343,0
1786078576001546500,41.10154638671875,42.55920411925763,0.3080157138848601,-1,35.299537689183126,6.720428484492004,-1,3.501211816281386,16.242118436222107,139.48432917046784,0
1786078577001364700,42.10136474609375,42.55920411925763,0.3080157138848601,-1,35.29953770035349,6.720428484492004,-1,3.4894127105702424,15.422875366442845,139.4843291829366,0
1786078578001193000,43.10119287109375,42.55920411925763,0.3080157138848601,-1,35.299537700353554,6.720428484492004,-1,3.4894276542232823,15.43846014570879,139.48432918293668,0
1786078579001032000,44.10103198242187,42.55920411925763,0.3080157138848601,-1,35.29953789724585,6.720428484492004,-1,3.4807149489759794,14.774562066117886,139.48432832396978,0
1786078580000878000,45.10087817382812,41.24009545892477,0.7265127220276353,-1,35.29953824922585,5.401319824159145,-1,3.474711709468791,14.19469593069674,139.48432815112173,0.009842189056686908
1786078581000734000,46.10073388671875,41.05418795160949,0.9091434777340858,-1,35.29953840971839,5.215412316843867,-1,3.4734067749104964,10.571731064936357,139.4843281972113,0.0269988922989827
1786078582000598800,47.10059887695313,40.94748796522617,0.9319465807372053,-1,35.29953858630087,5.108712330460548,-1,3.5301027537050302,9.56160944267657,139.4843284588981,0.045843632159598705
1786078583000470300,48.10047021484375,40.93354425393045,0.3080157138848601,-1,35.29953928387848,5.0947686191648245,-1,3.404950051309122,9.53513867514983,139.4843287501852,0
1786078584000348700,49.1003486328125,40.93354425393045,0.3080157138848601,-1,35.299539309651514,5.0947686191648245,-1,3.4001459626272417,10.125767039066398,139.48432876094728,0
1786078585000235500,50.100235595703126,40.93354425393045,0.3080157138848601,-1,35.29953934767169,5.0947686191648245,-1,3.393039578357365,10.542785242288469,139.48432877682336,0
1786078586000127700,51.10012768554687,40.93354425393045,0.3080157138848601,-1,35.29953938883186,5.0947686191648245,-1,3.3853281337071968,10.708784218496417,139.4843287940106,0
1786078587000025300,52.100025390625,40.93354425393045,0.3080157138848601,-1,35.29953939405264,5.0947686191648245,-1,3.3843996837087054,11.029728578560057,139.48432879619062,0
1786078587999928300,53.09992822265625,40.93354425393045,0.3080157138848601,-1,35.299539451130194,5.0947686191648245,-1,3.517855224807885,10.942654438290859,139.48432882002453,0
1786078588999837400,54.09983740234375,40.93354425393045,0.3080157138848601,-1,35.29953945113086,5.0947686191648245,-1,3.5910438912513607,11.229860992468549,139.48432882002479,0
1786078589999751200,55.099751220703126,40.93354425393045,0.3080157138848601,-1,35.2995394844992,5.0947686191648245,-1,3.5843544646213092,11.216393020563975,139.4843288339584,0
1786078590999669000,56.0996689453125,40.93354425393045,0.3080157138848601,-1,35.29953948449991,5.0947686191648245,-1,3.584369249934239,11.372319182114104,139.48432883395867,0
1786078591999592200,57.09959228515625,40.93354425393045,0.3080157138848601,-1,35.299539530689316,5.0947686191648245,-1,3.575082857185288,11.207541693097033,139.48432885324596,0
1786078592999517700,58.099517578125,40.93354425393045,0.19096395100291919,180,35.2995395306901,5.0947686191648245,53.5616436749504,3.5750975645559877,11.25839607103522,139.4843288532463,0
1786078593999448000,59.09944799804688,40.93354425393045,0.3080157138848601,-1,35.299539557945685,5.0947686191648245,-1,3.5736727014622445,11.250497415806922,139.4843288646274,0
1786078594999381500,60.09938159179688,40.93354425393045,0.2587349372726697,180,35.29953957426779,5.0947686191648245,11.361751292023191,3.570386025869451,11.130155221495773,139.484328871443,0
1786078595999318500,61.09931860351563,40.93354425393045,0.3080157138848601,-1,35.299540444187684,5.0947686191648245,-1,3.3992014739776857,11.302151982928303,139.48432923469497,0
1786078596999259000,62.0992587890625,40.93354425393045,0.3080157138848601,-1,35.29954047957151,5.0947686191648245,-1,3.391645695299817,11.061776847429828,139.4843292494702,0
1786078597999201300,63.099201171875,40.93354425393045,0.3080157138848601,-1,35.29954048519983,5.0947686191648245,-1,3.390455461705696,11.014938837089648,139.4843292518204,0
1786078598999146500,64.099146484375,40.93354425393045,0.3080157138848601,-1,35.29954048520056,5.0947686191648245,-1,3.390470961831379,11.062952839666588,139.48432925182072,0
1786078599999095300,65.09909521484374,40.93354425393045,0.3080157138848601,-1,35.29954119055768,5.0947686191648245,-1,3.2358052254319394,11.378526081905306,139.4843295463563,0
1786078600999045400,66.09904541015625,40.93354425393045,0.3080157138848601,-1,35.29954120216965,5.0947686191648245,-1,3.2332132778109126,11.247600029866932,139.4843295512051,0
1786078601998999000,67.0989990234375,40.93354425393045,0.3080157138848601,-1,35.29954011398773,5.0947686191648245,-1,3.228261464277337,11.182233426272289,139.4843282506875,0
1786078602998953700,68.09895361328125,40.93354425393045,0.3080157138848601,-1,35.29954012185685,5.0947686191648245,-1,3.226743954317433,11.114236485836257,139.48432825477732,0
1786078603998910700,69.09891064453124,40.93354425393045,0.3080157138848601,-1,35.299540121857525,5.0947686191648245,-1,3.2267601840346383,11.087858105111135,139.48432825477767,0
1786078604998869000,70.09886889648438,40.93354425393045,0.3080157138848601,-1,35.299540130224074,5.0947686191648245,-1,3.225144864931217,11.073664698129603,139.48432825912604,0
1786078605998829800,71.09882983398437,40.93354425393045,0.3080157138848601,-1,35.29954080236221,5.0947686191648245,-1,3.091254299428993,11.343161951397699,139.48432860845833,0
1786078606998792200,72.09879223632812,40.93354425393045,0.3080157138848601,-1,35.299540958434804,5.0947686191648245,-1,3.09004462885607,11.369279768592552,139.48432778781566,0
1786078607998755300,73.09875537109374,40.93354425393045,0.3080157138848601,-1,35.29954150324093,5.0947686191648245,-1,2.9747364717354823,11.590977431068389,139.484328137023,0
1786078608998720300,74.09872021484375,40.93354425393045,0.3080157138848601,-1,35.29954150324135,5.0947686191648245,-1,2.9747542729168974,11.52469306582805,139.48432813702325,0
1786078609998686700,75.09868676757813,40.93354425393045,0.3080157138848601,-1,35.29954196052655,5.0947686191648245,-1,2.874402327877402,11.715994644936965,139.4843284301318,0
1786078610998654200,76.098654296875,40.93354425393045,0.3080157138848601,-1,35.299541960526895,5.0947686191648245,-1,2.874420806616699,11.670739991900227,139.48432843013202,0
1786078611998623500,77.09862353515625,40.93354425393045,0.1943261838467497,180,35.29954196268556,5.0947686191648245,273.7062703259964,2.873957101646489,11.538893277808073,139.48432843151568,0
1786078612998593000,78.09859301757812,40.93354425393045,0.3080157138848601,-1,35.29954236500044,5.0947686191648245,-1,2.789414312624965,11.531777419824225,139.48432868938963,0
1786078613998563600,79.0985634765625,40.93354425393045,0.3080157138848601,-1,35.299542371149705,5.0947686191648245,-1,2.78801080828179,11.427021251924655,139.48432869333118,0
1786078614998535700,80.09853564453125,40.93354425393045,0.3080157138848601,-1,35.29954237930107,5.0947686191648245,-1,2.7861430605139916,11.299095762692353,139.48432869855603,0
1786078615998508300,81.09850830078125,40.93354425393045,0.19594680747201318,180,35.29954273729855,5.0947686191648245,43.72356600087366,2.702002736388851,11.427562260122613,139.48432892802361,0
1786078616998482200,82.09848217773437,40.93354425393045,0.3080157138848601,-1,35.29954275024512,5.0947686191648245,-1,2.7041064985262464,11.230202148691086,139.48432893632204,0
1786078617998456600,83.09845654296875,40.93354425393045,0.3080157138848601,-1,35.29954275282588,5.0947686191648245,-1,2.703508144508366,11.125588552413014,139.48432893797627,0
1786078618998431700,84.098431640625,40.93354425393045,0.3080157138848601,-1,35.299542766085054,5.0947686191648245,-1,2.7003497044641946,10.867639967491197,139.48432894647507,0
1786078619998407700,85.09840771484374,40.93354425393045,0.3080157138848601,-1,35.29954277795642,5.0947686191648245,-1,2.6975207700384796,10.689516276863321,139.4843289540843,0
1786078620998384400,86.09838427734375,40.93354425393045,0.3080157138848601,-1,35.29954277795675,5.0947686191648245,-1,2.697540374234483,10.68757428724985,139.4843289540845,0
1786078621998361000,87.09836108398437,40.93354425393045,0.3080157138848601,-1,35.29954312466649,5.0947686191648245,-1,2.612997504523582,10.74072300596477,139.48432917631695,0
1786078622998338800,88.0983388671875,40.93354425393045,0.3080157138848601,-1,35.29954313456097,5.0947686191648245,-1,2.6105642729664993,10.535162459430614,139.4843291826591,0
1786078623998317300,89.0983173828125,40.93354425393045,0.18064616326475313,180,35.29954315127901,5.0947686191648245,32.6823168808322,2.606433783741364,10.31037509402577,139.48432919337498,0
1786078624998295800,90.0982958984375,40.93354425393045,0.3080157138848601,-1,35.29954316293243,5.0947686191648245,-1,2.605841927877587,10.114577108021455,139.4843292008445,0
1786078625998275600,91.09827563476563,40.93354425393045,0.3080157138848601,-1,35.29954316293279,5.0947686191648245,-1,2.6058621121882424,10.073023880128977,139.48432920084474,0
1786078626998255400,92.09825537109376,40.93354425393045,0.3080157138848601,-1,35.29954316989552,5.0947686191648245,-1,2.6041483409819928,9.932916536836158,139.4843292053077,0
1786078627998235600,93.09823559570313,40.93354425393045,0.17286904229944208,180,35.2995431698959,5.0947686191648245,352.2050136862012,2.604168610016584,9.924325630084123,139.48432920530794,0
1786078628998216200,94.09821630859375,40.85099155904477,0.17286904229944208,180,35.29952217418623,5.012215924279145,352.2050136862012,15.430901556849577,11.24328730193692,139.48431529380008,0
1786078629998197000,95.09819702148438,40.93354425393045,0.17286904229944208,180,35.299543173612925,5.0947686191648245,352.2050136862012,2.608436368225349,9.957297485604135,139.4843292076905,0
1786078630998177300,96.09817724609375,40.93354425393045,0.3080157138848601,-1,35.29954317372825,5.0947686191648245,-1,2.6144109603467056,9.97364674108519,139.48432920776443,0
1786078631998159400,97.09815942382812,40.93354425393045,0.3080157138848601,-1,35.29954318337879,5.0947686191648245,-1,2.612014511711902,9.832000344650575,139.48432921395016,0
1786078632998141700,98.0981416015625,40.93354425393045,0.3080157138848601,-1,35.29954358812804,5.0947686191648245,-1,2.525227157280799,10.032457513374549,139.4843293051868,0
1786078633998123300,99.09812329101563,40.93354425393045,0.3080157138848601,-1,35.2995438744414,5.0947686191648245,-1,2.448904718757181,10.194962781046533,139.4843294987228,0
1786078634998106000,100.09810620117187,40.93354425393045,0.3080157138848601,-1,35.29954412692422,5.0947686191648245,-1,2.379571613136799,10.44557200596322,139.48432966939075,0
1786078635998088400,101.09808837890625,40.93354425393045,0.3080157138848601,-1,35.29954432902747,5.0947686191648245,-1,2.3225855487755296,11.00947934693284,139.4843298060042,0
1786078636998071300,102.0980712890625,40.93354425393045,0.3080157138848601,-1,35.29954449965613,5.0947686191648245,-1,2.2733650847118216,11.39995018628155,139.48432992134212,0
1786078637998054400,103.09805444335937,40.93354425393045,0.3080157138848601,-1,35.29954464998934,5.0947686191648245,-1,2.2291004867069777,11.627062346718862,139.48433002296116,0
1786078638998037800,104.09803784179688,40.93354425393045,0.3080157138848601,-1,35.29954478219257,5.0947686191648245,-1,2.1894368448783816,11.964792319938848,139.48433011232504,0
1786078639998022100,105.09802221679688,40.93354425393045,0.19258192877006544,180,35.299544903937395,5.0947686191648245,142.58728690338333,2.152265391568449,11.931253782566912,139.48433019461953,0
1786078640998005500,106.09800561523437,40.93354425393045,0.3080157138848601,-1,35.299544905120705,5.0947686191648245,-1,2.155115080647009,11.947785249422187,139.4843301954194,0
1786078641997989000,107.09798901367188,40.93354425393045,0.3080157138848601,-1,35.2995449051208,5.0947686191648245,-1,2.155139585899131,12.132963453644436,139.48433019541946,0
1786078642997973200,108.09797314453125,40.93354425393045,0.3080157138848601,-1,35.29954501964289,5.0947686191648245,-1,2.119518723303254,12.038523818738053,139.48433027283167,0
1786078643997956900,109.09795678710938,40.93354425393045,0.3080157138848601,-1,35.29954501964296,5.0947686191648245,-1,2.119543740796821,11.910914445745647,139.48433027283173,0
1786078644997941500,110.09794140625,40.93354425393045,0.3080157138848601,-1,35.299545125537875,5.0947686191648245,-1,2.0860657521319794,12.009699450271683,139.48433034441229,0
1786078645997926100,111.09792602539062,40.93354425393045,0.3080157138848601,-1,35.299545125537946,5.0947686191648245,-1,2.086091098943029,11.972512192104059,139.48433034441237,0
1786078646997910800,112.09791088867188,40.93354425393045,0.15501431650670885,180,35.299545125538025,5.0947686191648245,252.26435237009025,2.086116426957112,11.954579552999313,139.48433034441246,0
1786078647997895400,113.0978955078125,40.93354425393045,0.15501431650670885,180,35.299545125555824,5.0947686191648245,252.26435237009025,2.0883583233982423,11.985585038437613,139.4843303444245,0
1786078648997879800,114.0978798828125,40.93354425393045,0.15501431650670885,180,35.29954512838297,5.0947686191648245,252.26435237009025,2.0902398298468556,11.783130246542857,139.48433034633555,0
1786078649997864700,115.09786474609375,40.93354425393045,0.3080157138848601,-1,35.29954382814425,5.0947686191648245,-1,2.0957246822903053,11.790144497697794,139.48432922355744,0
1786078650997849300,116.09784936523438,40.93354425393045,0.3080157138848601,-1,35.29954397038272,5.0947686191648245,-1,2.0628626876052443,11.843560563749666,139.48432932729852,0
1786078651997835300,117.09783520507813,40.93354425393045,0.3080157138848601,-1,35.299544103514876,5.0947686191648245,-1,2.031623950853941,11.842123431575642,139.48432942439797,0
1786078652997819100,118.09781909179688,40.93354425393045,0.3080157138848601,-1,35.299544107292164,5.0947686191648245,-1,2.030755904244033,11.752877901352935,139.48432942715294,0
1786078653997805000,119.09780517578125,41.29241718444973,1.1158612289754666,-1,35.299544020630805,5.453641549684107,-1,2.029499938606276,9.849641235134275,139.48432957084793,0.19233168030739645
1786078654997790000,120.0977900390625,41.10522543359548,1.0824940813511368,-1,35.299543975469824,5.2664497988298535,-1,2,8.29551609040183,139.48432983854704,0.13697551851799084
1786078655997775400,121.097775390625,41.38408019859344,1.1392992573448135,-1,35.29954383113988,5.545304563827813,-1,2,8.313540660052604,139.48432987109987,0.34514481856248624
1786078656997760800,122.0977607421875,41.2963490774855,1.0606337018414675,115.03270792156512,35.29954349425317,5.457573442719877,147.70003162198836,2.005225640116084,8.47351632673249,139.48433003225992,0.7469943363400208
1786078657997747200,123.09774731445313,41.69990306533873,1.1556973729131776,119.23377824067663,35.2995402811739,5.861127430573106,123.44436192830193,2.0819363092728542,8.190886553567058,139.48433270802863,0.7842976434767078
1786078658997731800,124.09773193359375,41.509119329974055,1.1751669727701561,97.64625470829483,35.29952621865431,5.67034369520843,104.71456529281345,11.141884418058458,7.970498465859824,139.48436632553074,0.9749365142209443
1786078659997717500,125.09771752929687,41.60072351247072,1.152025245306527,113.47889110488056,35.29953198889817,5.761947877705097,83.90233464715389,10.939456263846656,7.998926296268031,139.48437273615417,0.8221753930291213
1786078660997703700,126.09770361328125,41.496835635975,1.1632284414399947,92.66446957504272,35.2995403254671,5.658060001209378,62.41822723025479,10.818111659233933,7.761945084970222,139.48438231756361,1.017131260675615
1786078661997689300,127.097689453125,41.47047166246921,1.1615303495439004,98.3463421706664,35.29954143687444,5.631696027703583,71.07893922691828,10.818111654235278,7.52679438350463,139.4843936819387,0.9569882954914521
1786078662997675300,128.09767529296874,41.673242662101984,1.1665629942450402,85.48884403106914,35.29955057076099,5.834467027336359,55.96889148101539,10.555740978173592,7.222772749619282,139.4844051420354,1.1056839900557276
1786078663997660200,129.09766015625,41.64772165939212,1.1670688307106627,82.72495584799873,35.29955964371335,5.8089460246264935,45.215776247578084,10.304687232684767,7.113859551839563,139.48441322265913,1.1431272042566514
1786078664997646600,130.097646484375,42.560552270151675,1.10966815117634,55.38078266259228,35.29957307057271,6.72177663538605,33.613456397855245,10.008804081211007,6.669563440815749,139.48442509261812,1.6207116757355144
1786078665997632500,131.0976325683594,42.41670150309801,1.2610998260098205,70.9843507328399,35.29957641138388,6.577925868332386,54.497650049773384,9.710768389693124,5.892204996453769,139.4844442374542,1.4390937631533716
1786078666998110700,132.09811083984374,42.50225807260722,1.270151748379111,73.87226609433047,35.299583517473145,6.663482437841594,51.01933934124818,9.468831021127933,5.736925609109776,139.48445533648098,1.3927254942517173
1786078667998161000,133.09816088867188,42.809232734143734,1.1370281848827748,52.17512361260452,35.29959590342755,6.970457099378109,45.75359706549325,9.189210297891115,5.833104098533998,139.484468297005,1.7649117508333152
1786078668998213600,134.0982136230469,42.906145863235,1.0140086685288643,54.2904338029038,35.29959923180367,7.067370228469372,53.91110019870063,9.189210286320167,5.953922559423234,139.48447957039173,1.5124072870773118
1786078669998284300,135.0982841796875,43.137844724580646,1.0827068432645612,76.5667734896673,35.29960579611613,7.299069089815021,55.04561229048438,8.972947003060186,5.556963027939919,139.48448671377622,1.1417172722368505
1786078670998354400,136.0983544921875,43.11082134395838,1.1414363931897173,66.76922526716119,35.299617077322914,7.272045709192753,50.949252984073006,8.875048768070359,5.456278480883251,139.48450148845168,1.3838243118288895
1786078671998415000,137.0984150390625,42.82071093749255,1.1708283251182316,60.93152921673245,35.29962392131044,6.981935302726924,53.99607404707122,8.587284605831648,5.294282403049111,139.48451419722207,1.5567869631727524
1786078672998481400,138.0984814453125,42.79545121546835,1.2691301474986147,62.43206463736678,35.29963400328179,6.956675580702722,49.47083285936848,8.441478233756866,5.195793753881596,139.4845274278821,1.6469723523394137
1786078673998554600,139.0985546875,42.57060297485441,1.1661712172240999,67.54758440697559,35.29964045265961,6.731827340088785,58.774920514855886,8.297917300573689,5.43714263997507,139.48453813483218,1.3989090882629824
1786078674998614300,140.0986142578125,43.312823104672134,1.1194921284943347,59.66035477000435,35.299644725966054,7.474047469906509,81.81342592102828,8.07083380512415,5.208152474702642,139.48455583095577,1.5188045846188691
1786078675998679000,141.09867895507813,42.6763434773311,1.2681357724434552,51.43113269783123,35.2996660007285,6.837567842565477,48.099617674331995,8.13365301422588,4.951681640382496,139.4845691270209,1.9978736988270458
1786078676998739000,142.0987390136719,42.451037912629545,1.2609668847029059,67.77518727794876,35.2996716961419,6.61226227786392,53.075515699110596,8.178773940245302,4.771334208358671,139.48458102002016,1.5074151256648163
1786078677998787800,143.09878784179688,42.38169376179576,1.26325232843433,66.07775239546767,35.29967930756117,6.542918127030134,55.47332745738786,8.064602092957443,4.55983506101509,139.48459451727618,1.5489964811464707
1786078678998841900,144.098841796875,42.331036125309765,1.1529073110199128,63.86307136396169,35.29968812955797,6.49226049054414,53.62137740765866,8.08593456492391,4.722344158680084,139.4846059560492,1.4627475913877388
1786078679998893600,145.0988935546875,42.230204593390226,1.1619819381502656,61.86964849403728,35.299696430342706,6.391428958624601,55.632562821387204,8.058446202712622,4.6022651339402785,139.4846190261631,1.521774481433234
1786078680998935300,146.09893530273436,42.072662386111915,1.1571350232444937,64.52105008571152,35.29970127197609,6.23388675134629,52.627192343810236,8.090333158559796,4.516245773643516,139.48463462142,1.4531616210412326
1786078681998974000,147.09897387695312,41.990930336527526,1.2617472851068114,68.63538435470635,35.29970719141388,6.152154701761901,52.71843197153214,7.785816505316556,4.020607928404474,139.48465042641365,1.489567165873859
1786078682999009000,148.09900903320312,41.94345007278025,1.2672861035537912,69.32629589561373,35.299713549660666,6.1046744380146265,54.751477489521754,7.496525679749222,3.7809083604115807,139.48466382997225,1.481201436337671
1786078683999041000,149.099041015625,41.78876625467092,1.2594223978380426,71.67690622088747,35.29972050996596,5.949990619905293,53.94004385266001,7.221699397881865,3.592443453472399,139.48467636990233,1.4237074102458585
1786078684999071200,150.0990712890625,41.789702511392534,1.2651918290858242,72.16209133711278,35.299729018476874,5.950926876626909,53.30093496606893,6.96061442978712,3.407834018834742,139.48468966891213,1.4206384760798176
1786078685999099400,151.09909936523437,41.73211071267724,1.2659322664620603,69.7864848668307,35.299738211923234,5.893335077911615,51.05882297459291,6.712583709401041,3.2213295520530933,139.48470235146473,1.469854087319519
1786078686999124200,152.09912426757813,41.79131424240768,1.2667156029332818,69.14835245849055,35.29974543752945,5.952538607642055,52.77889620219145,6.476954520779634,3.0892620044479573,139.48471647061035,1.4843373849925858
1786078687999147000,153.09914697265626,41.73233769927174,1.266484532001128,69.91382753078454,35.29975385948864,5.8935620645061135,52.59294078825281,6.253106794073841,3,139.48472864477836,1.4678225761264043
1786078688999168500,154.09916845703125,41.636996280401945,1.2687237900224704,69.10977727168269,35.299757628981105,5.79822064563632,57.718866324517606,6.046282662099359,3,139.48474394776972,1.4875148948358834
1786078689999187500,155.0991875,40.822598742321134,1.1951869388326948,62.01493437035011,35.29976835107147,4.983823107555509,48.36106438414199,5.843968531130138,3,139.48475624475745,1.5585721540842281
