time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1786147329107216000,-103.8457841796875,41.42072708129883,0.5600000023841858,9.918778514577715,35.30027960520678,5.14705307006836,68.90625,28.591326376533637,30,139.48590968232543,1.6200000047683716
1786147433003292200,0.050292236328125,29.812876170591714,-1,-1,35.301928739888396,-9.296922260804772,-1,1178.6545861694462,82.01050797938109,139.48994239713693,-1
1786147433016966000,0.0639658203125,29.75948173841806,-1,-1,35.30012799453368,-9.350316692978424,-1,777.0949773616718,59.984352476628814,139.4874941598246,-1
1786147434136703000,1.183702880859375,42.152587890625,0.5699999928474426,16.24913956377081,35.300443209740614,5.878913879394531,189.140625,23.286524496290333,8,139.48746182968793,2.2899999618530273
1786147435018047000,2.065046875,37.7728271484375,0.949999988079071,13.675683940181854,35.30048411342809,1.4991531372070312,104.4140625,4.79977258169002,4,139.4875664358395,2.2899999618530273
1786147436021663000,3.0686630859375,37.74102783203125,1.159999966621399,25.8052913824815,35.300492160055136,1.4673538208007812,103.7109375,3.5355339059327373,3,139.4875883126068,1.9500000476837158
1786147437022424000,4.069424072265625,37.78521728515625,1.6200000047683716,38.33651650929883,35.300492662969326,1.5115432739257812,103.7109375,3.5355339059327373,3,139.48760122073767,1.75
1786147438018772000,5.06577197265625,38.54736328125,1.399999976158142,40.43480526384011,35.30049140568385,2.2736892700195312,113.203125,3.5355339059327373,3,139.48761907419143,1.9500000476837158
1786147439019867000,6.066866943359375,39.565673828125,1.1299999952316284,47.37200642267403,35.30048352669487,3.2919998168945312,110.390625,3.5355339059327373,3,139.48763441307423,1.340000033378601
1786147439994817500,7.041817626953125,39.7987060546875,1.350000023841858,45.04050768911184,35.300479210014736,3.5250320434570312,120.5859375,3.5355339059327373,3,139.48765343999443,1.7100000381469727
1786147440995129300,8.04212939453125,39.44976806640625,1.0800000429153442,45.223222079598855,35.30047392941574,3.1760940551757812,142.3828125,3.5355339059327373,3,139.48766215717373,1.3600000143051147
1786147441995445800,9.04244580078125,39.36407470703125,1.909999966621399,46.01414432510799,35.30047124720672,3.0904006958007812,91.40625,3.5355339059327373,3,139.4876884763497,1.7100000381469727
1786147442995753200,10.042753173828125,38.9852294921875,1.4700000286102295,51.93182363710162,35.30045511204312,2.7115554809570312,158.203125,3.5355339059327373,3,139.48769425986288,1.5299999713897705
1786147443996026000,11.043026123046875,38.3927001953125,1.2200000286102295,55.20327934386263,35.300447652149295,2.1190261840820312,141.328125,3.5355339059327373,3,139.48770289322314,1.159999966621399
1786147444996294400,12.04329443359375,38.53204345703125,1.100000023841858,61.5976034070856,35.30044220391223,2.2583694458007812,135,3.5355339059327373,3,139.48770901201246,1.159999966621399
1786147445996543000,13.04354296875,38.4691162109375,1.1100000143051147,54.41041732462921,35.30043654612759,2.1954421997070312,135,3.5355339059327373,3,139.48771479552565,1.0800000429153442
1786147446996768000,14.04376806640625,38.469116320833564,1.1100000143050988,83.27925700857269,35.3004296629154,2.195442309603095,135.0000048518837,4.748651530191776,4.029364438188547,139.4877231917667,1.0800000429153287
1786147447996984300,15.043984375,38.46911622863263,1.1200000047683716,180,35.3004365461277,2.19544221740216,135,4.748651530191761,4.029364438188544,139.48771479552565,0
1786147448997185500,16.044185546875,38.46911622863263,1.4500000476837158,180,35.3004365461277,2.19544221740216,135,4.748651530191762,4.029364438188484,139.48771479552565,0
1786147449997365500,17.044365478515626,38.46911622863263,1.159999966621399,180,35.3004365461277,2.19544221740216,135,4.748651530191761,4.02936443818841,139.48771479552565,0
1786147450997540400,18.044540283203126,38.46911622863263,1.1100000143051147,180,35.3004365461277,2.19544221740216,135,4.748651530191761,4.029364438188331,139.48771479552565,0
1786147451997711600,19.044711669921874,38.40515144076198,1.1900000572204485,113.43985810858265,35.300410619731366,2.1314774295315146,123.39844200859247,4.748651530191771,4.029364438188554,139.4877526887335,0.8500000238418504
1786147452997859800,20.04485986328125,38.40515138488263,0.9200000166893003,180,35.30041483699847,2.13147737365216,123.3984375,4.748651530191761,4.0293644381885505,139.48774488655803,0
1786147453998003500,21.04500341796875,38.40515138488263,0.9999999999999998,180,35.30041483699847,2.13147737365216,123.3984375,4.748651530191761,4.029364438188516,139.48774488655803,0
1786147454998134800,22.045134765625,38.40515138488263,1.0900000333786009,180,35.30041483699847,2.13147737365216,123.3984375,4.748651530191761,4.029364438188475,139.48774488655803,0
1786147455998258000,23.0452578125,38.40515138488263,0.9200000166893003,180,35.30041483699847,2.13147737365216,123.3984375,4.748651530191761,4.029364438188389,139.48774488655803,0
1786147456998373600,24.04537353515625,38.40515138488263,1.139999985694885,180,35.30041483699847,2.13147737365216,123.3984375,4.748651530191761,4.029364438188241,139.48774488655803,0
1786147457998481200,25.045481201171874,38.40515138488263,1.049999952316284,180,35.30041483699847,2.13147737365216,123.3984375,4.748651530191762,4.029364438188036,139.48774488655803,0
1786147458998581800,26.045581787109374,38.40515138488263,0.8700000047683714,180,35.30041483699847,2.13147737365216,123.3984375,4.7486515301917605,4.0293644381877165,139.48774488655803,0
1786147459998676500,27.045676513671875,38.40515138488263,1.490000009536743,180,35.30041483699847,2.13147737365216,123.3984375,4.7486515301917605,4.02936443818719,139.48774488655803,0
1786147460998765600,28.045765625,38.40515138488263,1.4600000381469724,180,35.30041483699847,2.13147737365216,123.3984375,4.748651530191761,4.0293644381866125,139.48774488655803,0
1786147461998848800,29.045848876953126,38.40515138488263,1.0599999427795408,180,35.30041483699847,2.13147737365216,123.3984375,4.748651530191761,4.029364438186112,139.48774488655803,0
1786147462998926600,30.045926513671876,38.40515138488263,1.0599999427795408,180,35.30041483699847,2.13147737365216,123.3984375,4.7486515301917605,4.029364438185717,139.48774488655803,0
1786147463998999800,31.045999755859373,38.40515138488263,1.1200000047683714,180,35.30041483699847,2.13147737365216,123.3984375,4.748651530191761,4.029364438185402,139.48774488655803,0
1786147464999068700,32.04606860351562,38.40515138488263,1.1599999666213987,180,35.30041483699847,2.13147737365216,123.3984375,4.748651530191761,4.029364438184862,139.48774488655803,0
1786147465999132000,33.0461318359375,38.40515138488263,1.1699999570846555,180,35.30041483699847,2.13147737365216,123.3984375,4.748651530191761,4.029364438184152,139.48774488655803,0
1786147466999191000,34.04619091796875,37.523978226818144,1.1430138647671393,99.94526297528434,35.30036887091137,1.2503042155876756,117.78855184025532,3.157640003352983,3,139.48788233452078,0.921441927717369
1786147467999248100,35.046248046875,37.63217912334949,0.292695098813804,180,35.30037025812208,1.358505112119019,117.78854998295103,3.243806945770736,3,139.4878791235398,0
1786147468999299800,36.0462998046875,37.63217912334949,0.292695098813804,180,35.30037025812208,1.358505112119019,117.78854998295103,4.256158643073812,3.2710272228037187,139.4878791235398,0
1786147469999349000,37.046348876953125,37.56027783360332,1.259274985981032,101.19773114797147,35.30035937424577,1.2866038223728538,99.4222823267222,4.3666165548495055,3,139.4879128293777,1.0082666662734845
1786147470999394800,38.046394775390624,37.06451527029276,1.1601924228536773,91.72844995271612,35.30034861586325,0.7908412590622902,163.82856570372647,4.37834050394254,3,139.48791345874204,1.020629058417217
1786147471999437600,39.0464375,37.319461286999285,1.2501286124403743,109.41762165194402,35.300349094203355,1.0457872757688165,124.59243553896835,4.463372629388709,3,139.48792941266672,0.925559910379091
1786147472999478800,40.04647875976563,37.00126510486007,0.9759854945951054,152.99018392639536,35.30035470483436,0.7275910936295986,101.4631891531539,4.477285074369179,3,139.48793643014642,0.502950873819278
1786147473999515600,41.046515625,37.071941869333386,0.27057426402376455,180,35.30035493757298,0.7982678581029177,101.4631883435888,4.665198835855174,3,139.48793503014141,0
